  24000.0      1273.00      7.54332     0.842531      1.13110      9.55037     0.628145      0.00000     0.273114E-02 0.273114E-02  0.00000      0.00000      13.8964    
  24000.0      1273.00      7.54369     0.842484      1.13110      9.55037     0.627872      0.00000     0.272851E-02 0.272851E-02  0.00000      0.00000      13.8971    
  24000.0      1273.00      7.54405     0.842436      1.13110      9.55037     0.627587      0.00000     0.272416E-02 0.272416E-02  0.00000      0.00000      13.8978    
  24000.0      1273.00      7.54442     0.842389      1.13110      9.55037     0.627306      0.00000     0.271854E-02 0.271854E-02  0.00000      0.00000      13.8984    
  24000.0      1273.00      7.54479     0.842342      1.13110      9.55037     0.627019      0.00000     0.270989E-02 0.270989E-02  0.00000      0.00000      13.8990    
  24000.0      1273.00      7.54517     0.842296      1.13110      9.55037     0.626733      0.00000     0.270056E-02 0.270056E-02  0.00000      0.00000      13.8996    
  24000.0      1273.00      7.54554     0.842249      1.13110      9.55037     0.626451      0.00000     0.268987E-02 0.268987E-02  0.00000      0.00000      13.9002    
  24000.0      1273.00      7.54591     0.842202      1.13110      9.55037     0.626170      0.00000     0.268171E-02 0.268171E-02  0.00000      0.00000      13.9008    
  24000.0      1273.00      7.54628     0.842156      1.13110      9.55037     0.625867      0.00000     0.266684E-02 0.266684E-02  0.00000      0.00000      13.9013    
  24000.0      1273.00      7.54665     0.842110      1.13110      9.55037     0.625566      0.00000     0.265087E-02 0.265087E-02  0.00000      0.00000      13.9019    
  24000.0      1273.00      7.54703     0.842064      1.13110      9.55037     0.625268      0.00000     0.263500E-02 0.263500E-02  0.00000      0.00000      13.9024    
  24000.0      1273.00      7.54740     0.842018      1.13110      9.55037     0.624958      0.00000     0.261627E-02 0.261627E-02  0.00000      0.00000      13.9029    
  24000.0      1273.00      7.54778     0.841972      1.13110      9.55036     0.624642      0.00000     0.259765E-02 0.259765E-02  0.00000      0.00000      13.9034    
  24000.0      1273.00      7.54815     0.841926      1.13110      9.55036     0.624324      0.00000     0.257826E-02 0.257826E-02  0.00000      0.00000      13.9038    
  24000.0      1273.00      7.54853     0.841880      1.13110      9.55036     0.624004      0.00000     0.255783E-02 0.255783E-02  0.00000      0.00000      13.9043    
  24000.0      1273.00      7.54890     0.841833      1.13110      9.55036     0.623670      0.00000     0.253812E-02 0.253812E-02  0.00000      0.00000      13.9047    
  24000.0      1273.00      7.54928     0.841788      1.13110      9.55036     0.623356      0.00000     0.251552E-02 0.251552E-02  0.00000      0.00000      13.9052    
  24000.0      1273.00      7.54966     0.841742      1.13110      9.55036     0.623029      0.00000     0.249302E-02 0.249302E-02  0.00000      0.00000      13.9056    
  24000.0      1273.00      7.55003     0.841696      1.13110      9.55036     0.622698      0.00000     0.246996E-02 0.246996E-02  0.00000      0.00000      13.9061    
  24000.0      1273.00      7.55041     0.841650      1.13110      9.55036     0.622366      0.00000     0.244537E-02 0.244537E-02  0.00000      0.00000      13.9065    
  24000.0      1273.00      7.55079     0.841605      1.13110      9.55036     0.622039      0.00000     0.242044E-02 0.242044E-02  0.00000      0.00000      13.9069    
  24000.0      1273.00      7.55116     0.841559      1.13110      9.55036     0.621712      0.00000     0.239508E-02 0.239508E-02  0.00000      0.00000      13.9073    
  24000.0      1273.00      7.55154     0.841514      1.13110      9.55036     0.621372      0.00000     0.236921E-02 0.236921E-02  0.00000      0.00000      13.9077    
  24000.0      1273.00      7.55192     0.841469      1.13110      9.55036     0.621044      0.00000     0.234183E-02 0.234183E-02  0.00000      0.00000      13.9081    
  24000.0      1273.00      7.55230     0.841423      1.13110      9.55036     0.620714      0.00000     0.231391E-02 0.231391E-02  0.00000      0.00000      13.9085    
  24000.0      1273.00      7.55268     0.841378      1.13110      9.55036     0.620382      0.00000     0.228470E-02 0.228470E-02  0.00000      0.00000      13.9088    
  24000.0      1273.00      7.55306     0.841333      1.13110      9.55036     0.620043      0.00000     0.225582E-02 0.225582E-02  0.00000      0.00000      13.9092    
  24000.0      1273.00      7.55344     0.841288      1.13110      9.55036     0.619696      0.00000     0.222827E-02 0.222827E-02  0.00000      0.00000      13.9095    
  24000.0      1273.00      7.55382     0.841242      1.13110      9.55035     0.619349      0.00000     0.219998E-02 0.219998E-02  0.00000      0.00000      13.9099    
  24000.0      1273.00      7.55420     0.841197      1.13110      9.55035     0.619008      0.00000     0.216995E-02 0.216995E-02  0.00000      0.00000      13.9103    
  24000.0      1273.00      7.55458     0.841152      1.13110      9.55035     0.618658      0.00000     0.214055E-02 0.214055E-02  0.00000      0.00000      13.9106    
  24000.0      1273.00      7.55496     0.841106      1.13110      9.55035     0.618305      0.00000     0.211241E-02 0.211241E-02  0.00000      0.00000      13.9109    
  24000.0      1273.00      7.55534     0.841061      1.13110      9.55035     0.617963      0.00000     0.208173E-02 0.208173E-02  0.00000      0.00000      13.9113    
  24000.0      1273.00      7.55572     0.841016      1.13110      9.55035     0.617615      0.00000     0.205121E-02 0.205121E-02  0.00000      0.00000      13.9116    
  24000.0      1273.00      7.55610     0.840971      1.13110      9.55035     0.617267      0.00000     0.202167E-02 0.202167E-02  0.00000      0.00000      13.9119    
  24000.0      1273.00      7.55648     0.840926      1.13110      9.55035     0.616925      0.00000     0.199029E-02 0.199029E-02  0.00000      0.00000      13.9123    
  24000.0      1273.00      7.55687     0.840881      1.13110      9.55035     0.616597      0.00000     0.195710E-02 0.195710E-02  0.00000      0.00000      13.9126    
  24000.0      1273.00      7.55725     0.840836      1.13110      9.55035     0.616242      0.00000     0.192674E-02 0.192674E-02  0.00000      0.00000      13.9129    
  24000.0      1273.00      7.55763     0.840791      1.13110      9.55035     0.615897      0.00000     0.189335E-02 0.189335E-02  0.00000      0.00000      13.9133    
  24000.0      1273.00      7.55801     0.840746      1.13110      9.55035     0.615551      0.00000     0.186008E-02 0.186008E-02  0.00000      0.00000      13.9136    
  24000.0      1273.00      7.55840     0.840702      1.13110      9.55035     0.615202      0.00000     0.182653E-02 0.182653E-02  0.00000      0.00000      13.9139    
  24000.0      1273.00      7.55878     0.840657      1.13110      9.55035     0.614846      0.00000     0.179353E-02 0.179353E-02  0.00000      0.00000      13.9142    
  24000.0      1273.00      7.55916     0.840612      1.13110      9.55034     0.614496      0.00000     0.175966E-02 0.175966E-02  0.00000      0.00000      13.9145    
  24000.0      1273.00      7.55955     0.840567      1.13110      9.55034     0.614146      0.00000     0.172631E-02 0.172631E-02  0.00000      0.00000      13.9148    
  24000.0      1273.00      7.55993     0.840522      1.13110      9.55034     0.613797      0.00000     0.169249E-02 0.169249E-02  0.00000      0.00000      13.9151    
  24000.0      1273.00      7.56031     0.840477      1.13110      9.55034     0.613446      0.00000     0.165854E-02 0.165854E-02  0.00000      0.00000      13.9154    
  24000.0      1273.00      7.56070     0.840432      1.13110      9.55034     0.613097      0.00000     0.162347E-02 0.162347E-02  0.00000      0.00000      13.9157    
  24000.0      1273.00      7.56108     0.840387      1.13110      9.55034     0.612748      0.00000     0.158827E-02 0.158827E-02  0.00000      0.00000      13.9160    
  24000.0      1273.00      7.56146     0.840343      1.13110      9.55034     0.612393      0.00000     0.155403E-02 0.155403E-02  0.00000      0.00000      13.9163    
  24000.0      1273.00      7.56185     0.840298      1.13110      9.55034     0.612043      0.00000     0.151857E-02 0.151857E-02  0.00000      0.00000      13.9166    
  24000.0      1273.00      7.56223     0.840253      1.13110      9.55034     0.611691      0.00000     0.148300E-02 0.148300E-02  0.00000      0.00000      13.9169    
  24000.0      1273.00      7.56262     0.840208      1.13110      9.55034     0.611334      0.00000     0.144807E-02 0.144807E-02  0.00000      0.00000      13.9171    
  24000.0      1273.00      7.56300     0.840164      1.13110      9.55034     0.610983      0.00000     0.141220E-02 0.141220E-02  0.00000      0.00000      13.9174    
  24000.0      1273.00      7.56339     0.840119      1.13110      9.55034     0.610631      0.00000     0.137621E-02 0.137621E-02  0.00000      0.00000      13.9177    
  24000.0      1273.00      7.56377     0.840074      1.13110      9.55034     0.610276      0.00000     0.134067E-02 0.134067E-02  0.00000      0.00000      13.9180    
  24000.0      1273.00      7.56416     0.840030      1.13110      9.55034     0.609925      0.00000     0.130439E-02 0.130439E-02  0.00000      0.00000      13.9183    
  24000.0      1273.00      7.56454     0.839985      1.13110      9.55034     0.609574      0.00000     0.126833E-02 0.126833E-02  0.00000      0.00000      13.9186    
  24000.0      1273.00      7.56493     0.839940      1.13110      9.55033     0.609221      0.00000     0.123285E-02 0.123285E-02  0.00000      0.00000      13.9188    
