  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
  0.00000      5000.00              NaN          NaN          NaN          NaN          NaN
